,time,lon,lat,sm,geometry,index_right,class_sm,u_sm,class_usm
267124,2023-05-01,1.125,43.625,33.861336,POINT (1.125 43.625),0,Modèrement sec,40.83586502075195,Modèrement sec
267125,2023-05-01,1.375,43.625,49.271664,POINT (1.375 43.625),0,Modèrement sec,56.03239059448242,Humidité normale
267126,2023-05-01,1.625,43.625,41.258602,POINT (1.625 43.625),0,Modèrement sec,46.58369827270508,Modèrement sec
267127,2023-05-01,1.875,43.625,32.231422,POINT (1.875 43.625),0,Modèrement sec,35.48904037475586,Modèrement sec
267128,2023-05-01,2.125,43.625,41.822445,POINT (2.125 43.625),0,Modèrement sec,43.26761245727539,Modèrement sec
267129,2023-05-01,2.375,43.625,56.263058,POINT (2.375 43.625),0,Humidité normale,58.37556076049805,Humidité normale
267130,2023-05-01,2.625,43.625,60.080757,POINT (2.625 43.625),0,Humidité normale,63.79643630981445,Humidité normale
267131,2023-05-01,2.875,43.625,54.46751,POINT (2.875 43.625),0,Humidité normale,59.60136032104492,Humidité normale
267132,2023-05-01,3.125,43.625,46.861904,POINT (3.125 43.625),0,Modèrement sec,51.13115310668945,Humidité normale
267133,2023-05-01,3.375,43.625,43.052753,POINT (3.375 43.625),0,Modèrement sec,44.56048583984375,Modèrement sec
267134,2023-05-01,3.625,43.625,49.15219,POINT (3.625 43.625),0,Modèrement sec,48.059326171875,Modèrement sec
267135,2023-05-01,3.875,43.625,59.263866,POINT (3.875 43.625),0,Humidité normale,56.14091873168945,Humidité normale
267136,2023-05-01,4.125,43.625,49.886303,POINT (4.125 43.625),0,Modèrement sec,47.47328567504883,Modèrement sec
267137,2023-05-01,4.375,43.625,39.72864,POINT (4.375 43.625),0,Modèrement sec,36.04384231567383,Modèrement sec
267138,2023-05-01,4.625,43.625,36.206795,POINT (4.625 43.625),0,Modèrement sec,32.452903747558594,Modèrement sec
267139,2023-05-01,4.875,43.625,41.962006,POINT (4.875 43.625),0,Modèrement sec,37.6450309753418,Modèrement sec
267140,2023-05-01,5.125,43.625,48.91792,POINT (5.125 43.625),0,Modèrement sec,42.06221389770508,Modèrement sec
267141,2023-05-01,5.375,43.625,54.327675,POINT (5.375 43.625),0,Humidité normale,45.87026596069336,Modèrement sec
267142,2023-05-01,5.625,43.625,58.142475,POINT (5.625 43.625),0,Humidité normale,48.697845458984375,Modèrement sec
267143,2023-05-01,5.875,43.625,61.395454,POINT (5.875 43.625),0,Humidité normale,49.2817268371582,Modèrement sec
267144,2023-05-01,6.125,43.625,63.84728,POINT (6.125 43.625),0,Humidité normale,48.593318939208984,Modèrement sec
267145,2023-05-01,6.375,43.625,62.900284,POINT (6.375 43.625),0,Humidité normale,49.50490188598633,Modèrement sec
267146,2023-05-01,6.625,43.625,55.2136,POINT (6.625 43.625),0,Humidité normale,47.70869064331055,Modèrement sec
267147,2023-05-01,6.875,43.625,47.600025,POINT (6.875 43.625),0,Modèrement sec,44.782588958740234,Modèrement sec
267148,2023-05-01,7.125,43.625,47.178898,POINT (7.125 43.625),0,Modèrement sec,45.888057708740234,Modèrement sec
268553,2023-05-01,-1.625,43.375,42.760887,POINT (-1.625 43.375),0,Modèrement sec,50.393280029296875,Humidité normale
268554,2023-05-01,-1.375,43.375,42.075764,POINT (-1.375 43.375),0,Modèrement sec,52.017059326171875,Humidité normale
268555,2023-05-01,-1.125,43.375,41.98943,POINT (-1.125 43.375),0,Modèrement sec,52.40853500366211,Humidité normale
268556,2023-05-01,-0.875,43.375,40.266872,POINT (-0.875 43.375),0,Modèrement sec,51.00579833984375,Humidité normale
268557,2023-05-01,-0.625,43.375,45.234455,POINT (-0.625 43.375),0,Modèrement sec,53.87515640258789,Humidité normale
268558,2023-05-01,-0.375,43.375,51.12465,POINT (-0.375 43.375),0,Humidité normale,55.35795211791992,Humidité normale
268559,2023-05-01,-0.125,43.375,50.56096,POINT (-0.125 43.375),0,Humidité normale,51.86668014526367,Humidité normale
268560,2023-05-01,0.125,43.375,47.31961,POINT (0.125 43.375),0,Modèrement sec,46.829227447509766,Modèrement sec
268561,2023-05-01,0.375,43.375,40.91771,POINT (0.375 43.375),0,Modèrement sec,40.702945709228516,Modèrement sec
268562,2023-05-01,0.625,43.375,35.42959,POINT (0.625 43.375),0,Modèrement sec,36.234249114990234,Modèrement sec
268563,2023-05-01,0.875,43.375,30.009377,POINT (0.875 43.375),0,Modèrement sec,32.48324966430664,Modèrement sec
268564,2023-05-01,1.125,43.375,32.69665,POINT (1.125 43.375),0,Modèrement sec,36.39413070678711,Modèrement sec
268565,2023-05-01,1.375,43.375,37.459835,POINT (1.375 43.375),0,Modèrement sec,41.77961730957031,Modèrement sec
268566,2023-05-01,1.625,43.375,36.011,POINT (1.625 43.375),0,Modèrement sec,38.7216682434082,Modèrement sec
268567,2023-05-01,1.875,43.375,33.188972,POINT (1.875 43.375),0,Modèrement sec,35.23743438720703,Modèrement sec
268568,2023-05-01,2.125,43.375,41.326576,POINT (2.125 43.375),0,Modèrement sec,43.019012451171875,Modèrement sec
268569,2023-05-01,2.375,43.375,49.12964,POINT (2.375 43.375),0,Modèrement sec,51.48606491088867,Humidité normale
268570,2023-05-01,2.625,43.375,47.21504,POINT (2.625 43.375),0,Modèrement sec,51.13914489746094,Humidité normale
268571,2023-05-01,2.875,43.375,40.779404,POINT (2.875 43.375),0,Modèrement sec,44.11568069458008,Modèrement sec
268572,2023-05-01,3.125,43.375,37.867813,POINT (3.125 43.375),0,Modèrement sec,40.743404388427734,Modèrement sec
268573,2023-05-01,3.375,43.375,38.29631,POINT (3.375 43.375),0,Modèrement sec,38.68421936035156,Modèrement sec
268574,2023-05-01,3.625,43.375,39.016888,POINT (3.625 43.375),0,Modèrement sec,38.53119659423828,Modèrement sec
268578,2023-05-01,4.625,43.375,24.125162,POINT (4.625 43.375),0,Très sec,25.468454360961914,Très sec
268580,2023-05-01,5.125,43.375,49.62318,POINT (5.125 43.375),0,Modèrement sec,46.725276947021484,Modèrement sec
268581,2023-05-01,5.375,43.375,57.089767,POINT (5.375 43.375),0,Humidité normale,54.06829833984375,Humidité normale
268582,2023-05-01,5.625,43.375,55.377945,POINT (5.625 43.375),0,Humidité normale,50.35043716430664,Humidité normale
268583,2023-05-01,5.875,43.375,53.377563,POINT (5.875 43.375),0,Humidité normale,46.279541015625,Modèrement sec
268584,2023-05-01,6.125,43.375,53.736397,POINT (6.125 43.375),0,Humidité normale,46.403385162353516,Modèrement sec
268585,2023-05-01,6.375,43.375,47.917137,POINT (6.375 43.375),0,Modèrement sec,42.89815139770508,Modèrement sec
268586,2023-05-01,6.625,43.375,40.613136,POINT (6.625 43.375),0,Modèrement sec,40.036617279052734,Modèrement sec
269994,2023-05-01,-1.375,43.125,45.1704,POINT (-1.375 43.125),0,Modèrement sec,61.9718017578125,Humidité normale
269995,2023-05-01,-1.125,43.125,46.781193,POINT (-1.125 43.125),0,Modèrement sec,62.6562385559082,Humidité normale
269996,2023-05-01,-0.875,43.125,48.257782,POINT (-0.875 43.125),0,Modèrement sec,61.505619049072266,Humidité normale
269997,2023-05-01,-0.625,43.125,49.10391,POINT (-0.625 43.125),0,Modèrement sec,58.8453369140625,Humidité normale
269998,2023-05-01,-0.375,43.125,52.300777,POINT (-0.375 43.125),0,Humidité normale,59.28395462036133,Humidité normale
269999,2023-05-01,-0.125,43.125,54.17124,POINT (-0.125 43.125),0,Humidité normale,58.679805755615234,Humidité normale
270000,2023-05-01,0.125,43.125,51.361683,POINT (0.125 43.125),0,Humidité normale,55.07839584350586,Humidité normale
270001,2023-05-01,0.375,43.125,47.092583,POINT (0.375 43.125),0,Modèrement sec,51.91086959838867,Humidité normale
270002,2023-05-01,0.625,43.125,44.86953,POINT (0.625 43.125),0,Modèrement sec,49.701725006103516,Modèrement sec
270003,2023-05-01,0.875,43.125,42.681732,POINT (0.875 43.125),0,Modèrement sec,48.75373840332031,Modèrement sec
270004,2023-05-01,1.125,43.125,39.5898,POINT (1.125 43.125),0,Modèrement sec,46.813838958740234,Modèrement sec
270005,2023-05-01,1.375,43.125,38.263397,POINT (1.375 43.125),0,Modèrement sec,44.2585563659668,Modèrement sec
270006,2023-05-01,1.625,43.125,38.220432,POINT (1.625 43.125),0,Modèrement sec,44.954341888427734,Modèrement sec
270007,2023-05-01,1.875,43.125,38.297146,POINT (1.875 43.125),0,Modèrement sec,43.37057876586914,Modèrement sec
270008,2023-05-01,2.125,43.125,40.342022,POINT (2.125 43.125),0,Modèrement sec,44.5463981628418,Modèrement sec
270009,2023-05-01,2.375,43.125,40.746082,POINT (2.375 43.125),0,Modèrement sec,45.01382827758789,Modèrement sec
270010,2023-05-01,2.625,43.125,35.530823,POINT (2.625 43.125),0,Modèrement sec,39.952178955078125,Modèrement sec
270011,2023-05-01,2.875,43.125,32.049126,POINT (2.875 43.125),0,Modèrement sec,34.98427963256836,Modèrement sec
270012,2023-05-01,3.125,43.125,,POINT (3.125 43.125),0,Nan,,Nan
270023,2023-05-01,5.875,43.125,40.962242,POINT (5.875 43.125),0,Modèrement sec,40.54335403442383,Modèrement sec
270024,2023-05-01,6.125,43.125,40.12604,POINT (6.125 43.125),0,Modèrement sec,38.9975700378418,Modèrement sec
271437,2023-05-01,-0.625,42.875,53.522816,POINT (-0.625 42.875),0,Humidité normale,66.98633575439453,Modèrement humide
271438,2023-05-01,-0.375,42.875,49.487408,POINT (-0.375 42.875),0,Modèrement sec,49.48740768432617,Modèrement sec
271439,2023-05-01,-0.125,42.875,52.764027,POINT (-0.125 42.875),0,Humidité normale,52.7640266418457,Humidité normale
271440,2023-05-01,0.125,42.875,52.159634,POINT (0.125 42.875),0,Humidité normale,52.15963363647461,Humidité normale
271441,2023-05-01,0.375,42.875,50.571377,POINT (0.375 42.875),0,Humidité normale,60.681793212890625,Humidité normale
271442,2023-05-01,0.625,42.875,53.649197,POINT (0.625 42.875),0,Humidité normale,63.55482864379883,Humidité normale
271443,2023-05-01,0.875,42.875,49.754612,POINT (0.875 42.875),0,Modèrement sec,63.50376510620117,Humidité normale
271444,2023-05-01,1.125,42.875,50.075832,POINT (1.125 42.875),0,Humidité normale,64.16373443603516,Humidité normale
271445,2023-05-01,1.375,42.875,50.69345,POINT (1.375 42.875),0,Humidité normale,64.07062530517578,Humidité normale
271446,2023-05-01,1.625,42.875,57.253506,POINT (1.625 42.875),0,Humidité normale,64.9758071899414,Humidité normale
271447,2023-05-01,1.875,42.875,58.3623,POINT (1.875 42.875),0,Humidité normale,66.4876708984375,Modèrement humide
271448,2023-05-01,2.125,42.875,55.36949,POINT (2.125 42.875),0,Humidité normale,62.76652145385742,Humidité normale
271449,2023-05-01,2.375,42.875,50.022266,POINT (2.375 42.875),0,Humidité normale,55.97169494628906,Humidité normale
271450,2023-05-01,2.625,42.875,44.45278,POINT (2.625 42.875),0,Modèrement sec,48.13897705078125,Modèrement sec
271451,2023-05-01,2.875,42.875,41.37055,POINT (2.875 42.875),0,Modèrement sec,44.41578674316406,Modèrement sec
271477,2023-05-01,9.375,42.875,,POINT (9.375 42.875),0,Nan,,Nan
272887,2023-05-01,1.875,42.625,53.336643,POINT (1.875 42.625),0,Humidité normale,59.1466178894043,Humidité normale
272888,2023-05-01,2.125,42.625,54.17806,POINT (2.125 42.625),0,Humidité normale,59.16053771972656,Humidité normale
272889,2023-05-01,2.375,42.625,54.479122,POINT (2.375 42.625),0,Humidité normale,59.00490188598633,Humidité normale
272890,2023-05-01,2.625,42.625,47.63249,POINT (2.625 42.625),0,Modèrement sec,51.88232421875,Humidité normale
272891,2023-05-01,2.875,42.625,42.055645,POINT (2.875 42.625),0,Modèrement sec,46.25825881958008,Modèrement sec
272916,2023-05-01,9.125,42.625,25.845024,POINT (9.125 42.625),0,Très sec,27.551406860351562,Très sec
272917,2023-05-01,9.375,42.625,26.35802,POINT (9.375 42.625),0,Très sec,28.183509826660156,Très sec
274330,2023-05-01,2.625,42.375,52.55526,POINT (2.625 42.375),0,Humidité normale,51.697017669677734,Humidité normale
274354,2023-05-01,8.625,42.375,23.96237,POINT (8.625 42.375),0,Très sec,24.342214584350586,Très sec
274355,2023-05-01,8.875,42.375,32.36727,POINT (8.875 42.375),0,Modèrement sec,29.67753028869629,Très sec
274356,2023-05-01,9.125,42.375,35.423023,POINT (9.125 42.375),0,Modèrement sec,32.257633209228516,Modèrement sec
274357,2023-05-01,9.375,42.375,31.795511,POINT (9.375 42.375),0,Modèrement sec,30.94696044921875,Modèrement sec
275794,2023-05-01,8.625,42.125,26.607538,POINT (8.625 42.125),0,Très sec,26.652070999145508,Très sec
275795,2023-05-01,8.875,42.125,38.41513,POINT (8.875 42.125),0,Modèrement sec,34.65837478637695,Modèrement sec
275796,2023-05-01,9.125,42.125,41.34406,POINT (9.125 42.125),0,Modèrement sec,38.0866584777832,Modèrement sec
275797,2023-05-01,9.375,42.125,32.50967,POINT (9.375 42.125),0,Modèrement sec,31.71941566467285,Modèrement sec
277235,2023-05-01,8.875,41.875,35.32624,POINT (8.875 41.875),0,Modèrement sec,36.339942932128906,Modèrement sec
277236,2023-05-01,9.125,41.875,37.824112,POINT (9.125 41.875),0,Modèrement sec,37.183162689208984,Modèrement sec
277237,2023-05-01,9.375,41.875,32.526382,POINT (9.375 41.875),0,Modèrement sec,32.814666748046875,Modèrement sec
278675,2023-05-01,8.875,41.625,27.75277,POINT (8.875 41.625),0,Très sec,30.34126091003418,Modèrement sec
278676,2023-05-01,9.125,41.625,29.354614,POINT (9.125 41.625),0,Très sec,31.50299835205078,Modèrement sec
225367,2023-04-01,1.875,50.875,55.246838,POINT (1.875 50.875),0,Humidité normale,64.0993423461914,Humidité normale
225368,2023-04-01,2.125,50.875,57.508514,POINT (2.125 50.875),0,Humidité normale,65.89546203613281,Modèrement humide
225369,2023-04-01,2.375,50.875,56.478302,POINT (2.375 50.875),0,Humidité normale,64.63420867919922,Humidité normale
226806,2023-04-01,1.625,50.625,48.478172,POINT (1.625 50.625),0,Modèrement sec,58.49186325073242,Humidité normale
226807,2023-04-01,1.875,50.625,54.25994,POINT (1.875 50.625),0,Humidité normale,64.69153594970703,Humidité normale
226808,2023-04-01,2.125,50.625,57.03233,POINT (2.125 50.625),0,Humidité normale,67.18024444580078,Modèrement humide
226809,2023-04-01,2.375,50.625,55.5674,POINT (2.375 50.625),0,Humidité normale,64.7356948852539,Humidité normale
226810,2023-04-01,2.625,50.625,56.156998,POINT (2.625 50.625),0,Humidité normale,63.75267028808594,Humidité normale
226811,2023-04-01,2.875,50.625,64.80092,POINT (2.875 50.625),0,Humidité normale,70.6353530883789,Modèrement humide
226812,2023-04-01,3.125,50.625,73.33832,POINT (3.125 50.625),0,Modèrement humide,77.61621856689453,Très humide
228246,2023-04-01,1.625,50.375,50.78871,POINT (1.625 50.375),0,Humidité normale,59.946258544921875,Humidité normale
228247,2023-04-01,1.875,50.375,57.039272,POINT (1.875 50.375),0,Humidité normale,67.1416244506836,Modèrement humide
228248,2023-04-01,2.125,50.375,58.732834,POINT (2.125 50.375),0,Humidité normale,69.8432846069336,Modèrement humide
228249,2023-04-01,2.375,50.375,56.338863,POINT (2.375 50.375),0,Humidité normale,67.54315185546875,Modèrement humide
